Date,SP500Price,USDCADPrice,Close,Volume,CPI,EPS,PE
11/8/2022,3828.11,1.3426,128.710007,1724000,154,1.83,70.33333716
11/7/2022,3806.8,1.3496,128.210007,3576700,154,1.83,70.06011311
11/4/2022,3770.55,1.3478,127.32,2592900,154,1.83,69.57377049
11/3/2022,3719.89,1.3745,125.43,3855200,154,1.83,68.54098361
11/2/2022,3759.69,1.371,125.720001,3766900,154,1.83,68.6994541
11/1/2022,3856.1,1.3629,126.07,1825500,154,1.83,68.89071038
10/31/2022,3871.98,1.3622,126.050003,3120000,153.8,1.83,68.87978306
10/28/2022,3901.06,1.36,125.57,2748100,153.8,1.83,68.61748634
10/27/2022,3807.3,1.3563,124.699997,5100300,153.8,1.83,68.14207486
10/26/2022,3830.6,1.3551,124.349998,3892300,153.8,1.83,67.95081858
10/25/2022,3859.11,1.3606,123.879997,16054300,153.8,1.83,67.69398743
10/24/2022,3797.34,1.3704,124.540001,5171300,153.8,1.83,68.05464536
10/21/2022,3752.75,1.3638,123.730003,3283800,153.8,1.83,67.6120235
10/20/2022,3665.78,1.3763,121.730003,5746300,153.8,1.83,66.51912732
10/19/2022,3695.16,1.3764,123.279999,4165800,153.8,1.83,67.36611967
10/18/2022,3719.98,1.3738,124.199997,7798800,153.8,1.83,67.86885082
10/17/2022,3677.95,1.3709,123.580002,6195500,153.8,1.83,67.53005574
10/14/2022,3583.07,1.388,121.940002,5804700,153.8,1.83,66.63388087
10/13/2022,3669.91,1.375,122.019997,7045900,153.8,1.83,66.67759399
10/12/2022,3577.03,1.3814,118.669998,2905600,153.8,1.83,64.84699344
10/11/2022,3588.84,1.3796,118.080002,5396800,153.8,1.83,64.52459126
10/7/2022,3639.66,1.3737,121.010002,4588500,153.8,1.83,66.12568415
10/6/2022,3744.52,1.3747,124.559998,9722800,153.8,1.83,68.06557268
10/5/2022,3783.28,1.3614,128.149994,1574300,153.8,1.83,70.02731913
10/4/2022,3790.93,1.3511,128.699997,4305400,153.8,1.83,70.32786721
10/3/2022,3678.43,1.3622,125.449997,2274800,153.8,1.83,68.55191093
9/30/2022,3585.62,1.3826,124.370003,1982500,152.7,1.83,67.96175027
